	cerebellum (adult)	hippocampus (adult)	aortic valve (adult)	left atrioventricular valve (adult)	right atrioventricular valve (adult)	left auricle (adult)	right auricle (adult)	left ventricle (adult)	right ventricle (adult)	skeletal muscle bicep (adult)	skeletal muscle longitudinal dorsal (adult)	lung (adult)	thoracic oesophagus (adult)	reticulum (lamb/newborn)	reticulum (lamb/1 week)	reticulum (lamb/8 weeks)	reticulum (adult)	rumen (lamb/newborn)	rumen (lamb/1 week)	rumen (lamb/8 weeks)	rumen (adult)	omasum (lamb/newborn)	omasum (lamb/1 week)	omasum (lamb/8 weeks)	omasum (adult)	abomasum (lamb/newborn)	abomasum (lamb/1 week)	abomasum (lamb/8 weeks)	abomasum (adult)	pylorus (lamb/newborn)	pylorus (lamb/1 week)	pylorus (lamb/8 weeks)	pylorus (adult)	duodenum (lamb/newborn)	duodenum (lamb/1 week)	duodenum (lamb/8 weeks)	duodenum (adult)	jejunum (lamb/newborn)	jejunum (lamb/1 week)	jejunum (lamb/8 weeks)	jejunum (adult)	ileum (lamb/newborn)	ileum (lamb/1 week)	ileum (lamb/8 weeks)	ileum (adult)	peyers patch (lamb/newborn)	peyers patch (lamb/1 week)	peyers patch (lamb/8 weeks)	peyers patch (adult)	caecum (lamb/newborn)	caecum (lamb/1 week)	caecum (lamb/8 weeks)	caecum (adult)	colon spiral (lamb/newborn)	colon spiral (lamb/1 week)	colon spiral (lamb/8 weeks)	colon spiral (adult)	colon distal (adult)	colon large (lamb/newborn)	colon large (lamb/1 week)	colon large (lamb/8 weeks)	rectum (adult)	kidney cortex (adult)	kidney medulla (adult)	adrenal gland cortex (adult)	adrenal gland medulla (adult)	liver (adult)	pituitary gland (adult)	salivary gland (adult)	thyroid (adult)	tonsil (adult)	thymus (adult)	spleen (adult)	submandibular lymph node (adult)	prescap lymph node (adult)	mesenteric lymph node (adult)	popliteal lymph node (adult)	haemolymph (adult)	blood leukocytes (adult)	alveolar macrophage (adult)	PBMC (adult)	MDM (adult)	macrophage LPS time course 0 hrs (adult)	macrophage LPS time course 2 hrs (adult)	macrophage LPS time course 4 hrs (adult)	macrophage LPS time course 7 hrs (adult)	macrophage LPS time course 24 hrs (adult)	epididymis (adult)	vas deferens (adult)	testes (adult)	ovary (adult)	fallopian tube (adult)	mammary gland (adult)	caruncle (adult)	intercaruncular tissue (adult)	blastocyst	embryo/23 days
ENSOARG00000002112	0.468	0.579333333333333	0.46925	0.511	0.49325	0.451	0.4184	0.5545	0.441333333333333	0.5365	0.502833333333333	0.4986	0.5045	0.506666666666667	0.503666666666667	0.460333333333333	0.556333333333333	0.485666666666667	0.491666666666667	0.472	0.523	0.511666666666667	0.475333333333333	0.487333333333333	0.499833333333333	0.413	0.454	0.438666666666667	0.4355	0.435666666666667	0.512666666666667	0.428333333333333	0.5075	0.463	0.516	0.457333333333333	0.492	0.505	0.493333333333333	0.505666666666667	0.450833333333333	0.51	0.482666666666667	0.504333333333333	0.562166666666667	0.510333333333333	0.495333333333333	0.4685	0.506	0.483666666666667	0.469333333333333	0.461666666666667	0.447666666666667	0.474666666666667	0.487	0.442333333333333	0.453	0.445	0.477333333333333	0.465333333333333	0.464	0.504333333333333	0.484666666666667	0.592833333333333	0.511833333333333	0.4895	0.557166666666667	0.482666666666667	0.5148	0.499	0.506	0.6128	0.550666666666667	0.485	0.485	0.493333333333333	0.4875	0.5036	0.561	0.713	0.527833333333333	0.6478	0.727833333333333	0.609833333333333	0.596166666666667	0.705166666666667	0.624833333333333	0.502333333333333	0.496666666666667	0.656333333333333	0.603333333333333	0.481	0.496666666666667	0.488	0.4945	0.531666666666667	0.599
ENSOARG00000002113	170.751	60.1263333333333	97.20175	72.40825	107.5945	335.61325	273.4254	149.751	356.369833333333	182.253666666667	322.445833333333	47.595	137.0795	155.525	99.66	159.190666666667	32.823	94.76	55.4376666666667	68.684	77.6195	113.446333333333	51.18	89.6113333333333	98.9641666666667	59.4803333333333	49.396	62.2713333333333	51.823	59.086	40.562	56.4323333333333	49.6165	40.4913333333333	26.79	33.9026666666667	29.661	46.1486666666667	26.16	20.1173333333333	24.3841666666667	54.91	35.362	28.028	22.1066666666667	37.9313333333333	21.499	19.2995	10.01525	47.376	42.2806666666667	39.3973333333333	50.6063333333333	47.5686666666667	34.8716666666667	56.6593333333333	42.884	49.8436666666667	57.521	46.8706666666667	71.553	47.4826666666667	67.2421666666667	45.6823333333333	30.6163333333333	48.7871666666667	18.8783333333333	83.5073333333333	30.7216	84.2873333333333	31.3298333333333	25.602	19.6321666666667	20.1933333333333	20.7244	17.8715	19.0105	22.829	7.8872	1.601	10.9891666666667	2.8864	2.63816666666667	1.432	1.57333333333333	2.4905	2.2905	49.4286666666667	62.546	98.4803333333333	55.4296666666667	68.533	75.2443333333333	91.4185	86.8855	34.9853333333333	60.4133333333333
ENSOARG00000002116	0.533833333333333	1.0355	0.9235	1.22925	1.093	0.4695	0.4764	5.51716666666667	0.466	0.454333333333333	0.501166666666667	11.9114	1.14433333333333	0.464333333333333	0.645	1.723	1.07733333333333	0.447666666666667	0.608333333333333	0.576	0.6635	0.514666666666667	0.437666666666667	0.449333333333333	0.495833333333333	0.557333333333333	0.649	0.466666666666667	0.553333333333333	0.907333333333333	1.447	1.28366666666667	1.0215	0.426333333333333	0.568666666666667	0.467333333333333	0.5035	0.502666666666667	0.643	0.505666666666667	0.521	0.523666666666667	0.675333333333333	0.462666666666667	0.556166666666667	0.471	0.538666666666667	0.507	0.5735	0.523	0.624333333333333	0.474	0.49	0.478	0.570333333333333	0.605	0.4828	0.779166666666667	0.439333333333333	0.524333333333333	0.914333333333333	1.378	0.466	0.974666666666667	0.505333333333333	0.467	0.594166666666667	0.458166666666667	0.6386	0.905833333333333	0.697833333333333	0.5236	0.812833333333333	0.465	0.4468	0.540166666666667	0.65175	0.5112	0.5186	0.66425	0.517833333333333	0.7486	0.6275	0.565333333333333	0.587	0.637833333333333	0.579833333333333	0.963333333333333	0.571666666666667	15.5363333333333	1.24733333333333	462.540333333333	0.572333333333333	0.635	0.811	0.681	0.634333333333333
ENSOARG00000002117	73.482	30.228	18.96125	17.84225	17.079	13.2605	12.9588	50.3723333333333	8.95433333333333	5.43516666666667	4.96816666666667	182.8024	8.386	7.33	6.412	2.77766666666667	9.88166666666667	13.2873333333333	8.85366666666667	8.87066666666667	6.1315	13.6016666666667	13.8233333333333	7.704	5.60416666666667	10.3246666666667	15.502	8.114	8.859	12.316	11.4723333333333	9.19366666666667	7.38275	8.90366666666667	8.24066666666667	5.823	8.869	8.40633333333333	7.41666666666667	9.44266666666667	9.09916666666667	9.224	7.14666666666667	7.548	14.9088333333333	9.28133333333333	10.514	8.332	18.85925	10.2716666666667	8.96166666666667	7.006	8.82133333333333	9.05	8.20833333333333	9.79466666666667	9.8532	10.6338333333333	10.7786666666667	9.193	9.62966666666667	9.641	10.6228333333333	26.0878333333333	25.5578333333333	24.1485	8.459	77.9488333333333	37.9104	16.8681666666667	11.3528333333333	18.6708	18.6031666666667	24.4161666666667	16.22	23.6871666666667	22.55025	22.0742	33.437	10.5585	27.4918333333333	8.5558	5.85116666666667	8.16983333333333	10.5563333333333	8.46516666666667	11.8865	16.7883333333333	11.6413333333333	181.754333333333	20.3266666666667	44.102	17.2466666666667	22.509	16.4295	13.704	22.3836666666667
ENSOARG00000002120	1.68833333333333	3.02916666666667	3.115	1.6535	3.764	1.68525	1.5476	1.8735	1.7995	1.87583333333333	1.6125	6.001	2.197	1.25566666666667	1.245	1.17466666666667	2.049	1.45733333333333	1.81933333333333	1.51666666666667	2.26383333333333	1.36266666666667	1.29666666666667	1.67833333333333	2.677	1.19233333333333	1.9775	2.13633333333333	3.83533333333333	1.23433333333333	2.025	1.215	1.5995	2.28033333333333	3.93633333333333	6.767	6.637	4.60633333333333	6.86	14.2483333333333	10.0623333333333	2.633	6.688	8.753	6.05366666666667	3.43433333333333	7.83466666666667	11.448	7.9015	1.433	1.59033333333333	5.63466666666667	4.22233333333333	1.46066666666667	2.199	3.22433333333333	2.982	3.0405	1.54166666666667	1.89033333333333	4.03433333333333	1.598	1.30733333333333	2.73616666666667	1.448	1.70766666666667	4.25866666666667	1.3805	2.2616	3.42716666666667	3.25816666666667	2.3396	7.37283333333333	4.02666666666667	6.1822	3.39216666666667	4.07075	10.4626	10.7422	68.38825	8.64366666666667	40.8254	15.0351666666667	21.3558333333333	30.2178333333333	35.2816666666667	31.5418333333333	2.148	2.49966666666667	2.51933333333333	3.99866666666667	1.31	1.85766666666667	1.766	1.8665	3.89833333333333	1.681
ENSOARG00000002121	46.9891666666667	59.862	57.7615	45.667	61.39975	37.26975	36.7236	96.8413333333333	46.3818333333333	51.7538333333333	25.9103333333333	133.6838	21.4533333333333	6.56733333333333	9.11566666666667	7.20866666666667	64.4593333333333	36.9253333333333	81.548	33.6126666666667	37.9735	35.5553333333333	35.3933333333333	30.069	27.8356666666667	26.4073333333333	32.487	42.2456666666667	32.8701666666667	42.1133333333333	35.713	40.9833333333333	32.76425	25.1693333333333	30.0236666666667	47.298	39.624	37.5733333333333	30.714	52.1166666666667	46.8353333333333	9.12266666666667	11.315	12.6463333333333	65.1225	29.8606666666667	39.337	38.3685	53.44275	25.968	36.6426666666667	44.409	49.7316666666667	25.0193333333333	34.5056666666667	40.6166666666667	52.125	36.228	22.9616666666667	34.468	41.5286666666667	32.4003333333333	22.7188333333333	67.1775	35.128	58.424	50.8991666666667	203.3965	43.5334	160.657166666667	39.189	71.7354	75.3676666666667	48.845	33.2966	50.2685	47.26225	46.383	64.6242	28.745	77.6651666666667	169.5106	10.3238333333333	68.5326666666667	101.1175	26.916	29.627	62.2246666666667	43.1256666666667	230.909	62.0396666666667	675.287666666667	34.0526666666667	47.293	54.4025	40.717	65.7446666666667
ENSOARG00000002126	74.8405	67.4656666666667	33.08175	22.68975	15.61775	25.75725	18.2704	46.1738333333333	30.2078333333333	49.0765	18.9885	57.5406	17.7646666666667	3.96666666666667	5.011	3.29366666666667	60.9806666666667	24.601	25.7063333333333	19.709	13.85	24.6353333333333	24.1853333333333	20.2576666666667	20.5188333333333	17.1376666666667	27.34	17.768	21.1526666666667	17.5763333333333	33.6143333333333	24.546	19.69325	339.175	95.8813333333333	133.367666666667	66.0235	304.208	177.379	101.338333333333	106.205	28.2296666666667	12.1266666666667	18.75	71.0161666666667	94.3936666666667	52.2396666666667	39.6875	72.86275	38.3363333333333	44.177	29.0656666666667	24.8476666666667	39.8293333333333	55.148	40.685	33.7482	27.2691666666667	31.2306666666667	38.8063333333333	29.611	19.289	117.007166666667	75.636	70.455	43.6791666666667	84.558	84.5413333333333	44.3542	64.3636666666667	86.726	59.8036	53.7586666666667	46.1931666666667	34.477	41.6078333333333	41.55375	34.0966	28.961	51.61275	52.507	30.8268	7.74583333333333	40.28	29.5191666666667	10.0558333333333	23.6938333333333	29.884	25.5733333333333	52.3203333333333	57.4383333333333	49.8963333333333	56.434	32.4845	33.647	34.406	64.7366666666667
ENSOARG00000002130	0.587166666666667	1.9525	0.562	0.63475	0.59825	0.499	0.7026	313.831333333333	0.4885	0.500166666666667	0.553666666666667	0.5496	0.612833333333333	0.387333333333333	0.385	0.348333333333333	0.4565	0.536	0.541666666666667	0.521666666666667	0.575166666666667	0.563333333333333	0.524333333333333	0.537666666666667	0.550833333333333	0.458666666666667	0.503	0.486333333333333	0.4825	0.482333333333333	0.564666666666667	0.475	0.55875	0.511666666666667	0.568	0.505	0.542	0.556	0.544	0.556666666666667	0.498833333333333	0.389666666666667	0.367333333333333	0.385	0.45	0.609	0.546	0.5175	0.55775	0.534	0.518666666666667	0.510333333333333	0.495333333333333	0.524	0.537	0.489333333333333	0.5014	0.492333333333333	0.670666666666667	0.514333333333333	0.512333333333333	0.555666666666667	0.534666666666667	0.685	0.620333333333333	0.540666666666667	0.447833333333333	0.533166666666667	0.5676	0.6715	0.646166666666667	0.543	0.525666666666667	0.535666666666667	0.535	0.544333333333333	0.5385	0.555	0.6162	0.7765	0.581333333333333	0.708	0.5895	0.667833333333333	0.6945	0.569833333333333	0.683666666666667	20.9926666666667	4.44733333333333	1619.73733333333	0.521	0.531333333333333	0.548	0.5385	0.546	0.629333333333333	0.484666666666667
ENSOARG00000002135	0.648666666666667	1.867	10.971	23.21075	18.92225	6.907	5.3756	2.6325	4.06416666666667	4.54216666666667	7.94866666666667	3.6186	3.95133333333333	1.156	1.44033333333333	2.37366666666667	7.7965	1.86733333333333	1.67366666666667	2.56066666666667	2.3535	1.408	1.354	1.094	1.246	2.08633333333333	2.0325	3.63166666666667	3.3365	4.49866666666667	3.82033333333333	5.22966666666667	3.5095	2.34	3.125	8.80333333333333	13.7075	2.83066666666667	5.38433333333333	7.1	11.5413333333333	9.031	10.5063333333333	17.3513333333333	7.83433333333333	4.828	9.156	10.745	15.5055	2.00933333333333	2.991	7.296	9.04333333333333	2.68633333333333	3.03366666666667	5.12233333333333	5.6002	6.2245	3.09633333333333	3.47966666666667	4.41966666666667	5.12733333333333	1.63116666666667	4.03266666666667	1.70066666666667	2.14116666666667	4.04316666666667	4.76033333333333	4.5758	1.91616666666667	10.7548333333333	4.5492	16.3735	23.1711666666667	14.448	15.5683333333333	22.906	28.9324	112.9788	7.901	20.5626666666667	25.7614	21.2378333333333	20.0768333333333	16.7055	16.209	25.6041666666667	1.12133333333333	6.70633333333333	2.96566666666667	4.198	2.61966666666667	4.07266666666667	6.0815	3.9365	7.76833333333333	3.12633333333333
ENSOARG00000002137	4.83866666666667	458.8635	5.181	6.13	6.8265	75.51525	60.905	32.5716666666667	22.2108333333333	1.792	2.42466666666667	70.2056	4.0605	4.26433333333333	4.617	9.40033333333333	22.6921666666667	6.42433333333333	3.053	2.08933333333333	4.6515	8.01133333333333	4.289	2.30033333333333	3.04766666666667	21.201	3.941	3.307	2.77383333333333	17.1206666666667	6.03533333333333	4.754	3.11725	491.321	6.86766666666667	6.38866666666667	2.1545	1008.39	11.1246666666667	3.714	5.26666666666667	15.0426666666667	2.911	3.05366666666667	12.7496666666667	15.0806666666667	7.21733333333333	3.0085	4.3175	27.0563333333333	5.33366666666667	5.167	1.73133333333333	28.6863333333333	4.72666666666667	3.94566666666667	3.5582	4.84583333333333	30.303	4.633	3.50233333333333	3.5	10.8688333333333	27.1615	333781.0585	266456.3255	16.7433333333333	4.00083333333333	3.2214	51.1788333333333	2.67033333333333	3.5402	330.908666666667	4.05566666666667	3.5842	4.696	3.7545	6.5596	2.8036	2.78125	2.8225	2.699	2.08183333333333	2.923	2.9195	1.84833333333333	2.1925	10.382	71.184	148.588	1219.47333333333	10.582	3.33666666666667	2.3995	2.485	8.41733333333333	8.75366666666667
ENSOARG00000002138	0.557166666666667	0.5725	0.457	0.535	0.48075	1.17425	0.7486	0.538666666666667	0.525166666666667	0.879666666666667	0.6915	0.5682	0.605833333333333	0.546333333333333	0.545666666666667	0.514	0.549666666666667	0.473333333333333	0.479	0.46	0.533333333333333	0.542666666666667	0.463333333333333	0.475	0.5145	0.402	0.4425	0.427666666666667	0.424333333333333	0.424	0.591	0.417333333333333	0.49475	0.451333333333333	0.545333333333333	0.494666666666667	0.48	0.531666666666667	0.481	0.534333333333333	0.4395	0.503	0.476333333333333	0.498	0.566666666666667	0.539	0.482666666666667	0.457	0.49375	0.515	0.457666666666667	0.45	0.477666666666667	0.547666666666667	0.474666666666667	0.431	0.4416	0.467333333333333	0.465333333333333	0.453333333333333	0.452	0.549666666666667	0.472666666666667	0.587	0.499	0.538666666666667	0.550333333333333	0.514833333333333	0.502	0.486333333333333	0.4745	0.6522	0.598666666666667	0.492166666666667	0.5314	0.481	0.4755	0.5272	0.5472	0.6975	0.515166666666667	0.6334	0.719833333333333	0.595666666666667	0.582166666666667	0.697333333333333	0.610333333333333	0.528666666666667	0.589	0.644	0.619	0.557666666666667	0.484	0.6915	0.836	0.551333333333333	0.615666666666667
